time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.154630,0.0054,-0.0168,-0.0110,0.021
5.169487,0.0046,-0.0074,-0.0068,0.011
5.184174,0.0100,-0.0171,-0.0110,0.023
5.202717,0.0007,-0.0268,-0.0211,0.034
5.212607,0.0059,-0.0313,-0.0115,0.034
5.227071,0.0111,-0.0319,-0.0061,0.034
5.242182,0.0065,-0.0381,-0.0300,0.049
5.257546,-0.0030,-0.0340,-0.0496,0.060
5.271494,-0.0030,-0.0436,-0.0490,0.066
5.285386,0.0011,-0.0332,0.0126,0.035
5.300077,-0.0042,-0.0335,0.0563,0.066
5.315187,-0.0084,-0.0354,-0.0112,0.038
5.328911,-0.0079,-0.0366,-0.0303,0.048
5.343990,-0.0225,-0.0278,0.0513,0.062
5.358550,-0.0025,-0.0347,0.0036,0.035
5.372774,0.0332,0.0003,-0.2070,0.210
5.387531,-0.0095,-0.0262,-0.0108,0.030
5.401730,-0.0199,-0.0529,0.0807,0.099
5.416708,-0.0067,-0.0450,-0.1108,0.120
5.430233,0.0158,-0.0197,-0.1732,0.175
5.445401,0.0199,0.0039,-0.0059,0.021
5.460445,-0.0005,0.0166,0.0699,0.072
5.474606,-0.0059,0.0281,0.0601,0.067
5.489119,0.0230,-0.0189,0.0032,0.030
5.502710,0.0081,-0.0288,-0.0543,0.062
5.517179,0.0028,-0.0571,-0.0400,0.070
5.532788,-0.0260,-0.0608,0.0079,0.067
5.547405,-0.0261,-0.0559,0.0127,0.063
5.561578,-0.0265,-0.0657,0.0175,0.073
5.576266,-0.0033,-0.0520,0.0128,0.054
5.590887,0.0107,-0.0573,-0.0105,0.059
5.605260,-0.0082,-0.0487,-0.0351,0.061
5.619050,-0.0169,-0.0151,-0.0399,0.046
5.634301,-0.0162,0.0095,-0.0256,0.032
5.649063,-0.0020,0.0246,-0.0119,0.027
5.662564,0.0085,0.0063,0.0127,0.017
5.677436,0.0133,0.0105,0.0079,0.019
5.692918,-0.0017,-0.0190,0.0702,0.073
5.706099,0.0379,-0.0547,0.0279,0.072
5.721916,0.0391,-0.0292,-0.1592,0.167
5.735544,-0.0175,-0.0479,-0.0539,0.074
5.750942,-0.0265,-0.0186,-0.0348,0.048
5.763958,-0.0218,-0.0178,-0.0013,0.028
5.779721,0.0253,-0.0267,0.0130,0.039
5.797804,0.0347,-0.0225,0.0227,0.047
5.808193,0.0398,-0.0477,0.0323,0.070
5.824182,-0.0076,-0.0350,-0.0010,0.036
5.837496,-0.0221,-0.0416,-0.0153,0.050
5.853942,-0.0178,-0.0233,-0.0302,0.042
5.867421,-0.0180,-0.0284,-0.0254,0.042
5.880953,-0.0033,-0.0282,-0.0589,0.065
5.898860,0.0020,-0.0179,-0.0446,0.048
5.910436,0.0076,-0.0211,-0.0010,0.022
5.924477,-0.0069,-0.0206,0.0223,0.031
5.939732,-0.0114,-0.0072,-0.0016,0.014
5.953937,-0.0012,-0.0077,-0.0351,0.036
