time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.423828,0.0227,-0.0703,-0.0351,0.082
4.438409,0.0179,-0.0913,-0.0020,0.093
4.453714,0.0329,-0.1314,0.0367,0.140
4.466669,0.0140,-0.1308,0.0024,0.132
4.480868,0.0194,-0.1250,-0.0265,0.129
4.495911,0.0632,-0.0720,-0.1656,0.191
4.510525,0.0251,-0.0673,-0.0655,0.097
4.525153,0.0149,-0.1141,0.0153,0.116
4.541231,0.0901,-0.1444,-0.0611,0.181
4.556648,0.0747,-0.0921,-0.0814,0.144
4.570221,0.0019,-0.0434,0.0521,0.068
4.582491,0.0062,-0.0300,0.0414,0.051
4.598616,0.0394,-0.0690,-0.0016,0.080
4.612163,0.0433,-0.1185,-0.0349,0.131
4.632428,0.0237,-0.1347,-0.0974,0.168
4.642573,0.0090,-0.1355,-0.1027,0.170
4.656985,-0.0010,-0.1300,-0.0171,0.131
4.668458,0.0128,-0.1259,0.0351,0.131
4.685351,0.0216,-0.1137,0.0300,0.120
4.698982,0.0065,-0.0833,-0.0426,0.094
4.713404,0.0103,-0.0752,-0.0759,0.107
4.728909,0.0238,-0.0756,-0.0381,0.088
4.748680,0.0473,-0.1042,0.0099,0.115
4.758734,0.0376,-0.1010,0.0047,0.108
4.774478,0.0233,-0.0655,0.0230,0.073
4.787410,0.0032,-0.0828,0.0899,0.122
4.803354,0.0519,-0.1315,0.0427,0.148
4.816409,0.0334,-0.0771,-0.2116,0.228
4.832102,-0.0004,-0.0498,-0.1311,0.140
4.843596,0.0183,-0.0588,-0.0257,0.067
4.858179,0.0359,-0.0920,0.0415,0.107
4.873035,0.0340,-0.1140,0.0892,0.149
4.888769,0.0428,-0.1044,0.0557,0.126
4.902044,0.0377,-0.0912,0.0319,0.104
4.917452,0.0233,-0.0827,0.0027,0.086
4.936750,0.0134,-0.0891,-0.0547,0.105
4.945531,0.0177,-0.0848,-0.0354,0.094
4.961606,0.0269,-0.0849,0.0131,0.090
4.975256,0.0365,-0.0715,0.0462,0.093
4.989651,0.0367,-0.0678,0.0655,0.101
5.005781,0.0271,-0.0844,0.0759,0.117
5.019295,0.0179,-0.1023,0.0811,0.132
5.032715,0.0087,-0.0932,0.0236,0.096
5.047933,0.0279,-0.0603,-0.0189,0.069
5.063131,0.0278,-0.0787,-0.0424,0.094
5.077813,0.0516,-0.0867,-0.0612,0.118
5.091278,0.0184,-0.0992,-0.0369,0.107
5.107241,0.0143,-0.0782,-0.0366,0.087
5.123134,0.0198,-0.0719,-0.0123,0.076
5.136427,0.0247,-0.0508,0.0211,0.060
5.148745,0.0059,-0.0497,0.0215,0.054
5.164867,0.0115,-0.0637,0.0124,0.066
5.180771,0.0260,-0.0820,-0.0488,0.099
5.192419,0.0219,-0.1097,-0.0149,0.113
5.208916,0.0520,-0.1036,-0.0144,0.117
5.223171,0.0535,-0.0800,-0.0480,0.108
5.238895,0.0060,-0.0838,0.0339,0.091
5.254084,0.0107,-0.0884,0.0775,0.118
5.266383,0.0968,-0.1030,0.0405,0.147
5.281197,0.0382,-0.0649,0.0932,0.120
5.295100,-0.0242,-0.0126,0.2561,0.258
5.308060,0.0103,-0.0272,0.2717,0.273
5.325483,0.0555,-0.0932,0.1542,0.189
5.340587,0.0291,-0.1271,0.1464,0.196
5.352615,-0.0261,-0.1530,0.2011,0.254
5.373633,-0.0484,-0.1609,0.2752,0.322
5.381205,-0.0123,-0.1276,0.3491,0.372
5.398024,0.0140,-0.1032,0.3809,0.395
5.409913,-0.0362,-0.0871,0.2832,0.299
5.425313,-0.0531,-0.0520,0.0269,0.079
5.440449,-0.0326,0.0083,-0.2248,0.227
5.456170,-0.0331,0.0164,-0.1273,0.133
5.469469,-0.0302,0.0621,-0.2563,0.265
5.484651,0.1217,0.0573,-0.4191,0.440
5.498518,0.0871,0.1745,-0.7953,0.819
5.512342,0.0050,0.1422,-0.8900,0.901
5.527713,0.0429,-0.0384,-0.4711,0.475
5.548309,0.0209,-0.2216,-0.2293,0.320
5.557884,0.0221,-0.2914,0.1513,0.329
5.572759,0.0314,-0.1952,0.1728,0.263
5.586759,0.0833,-0.0091,-0.0693,0.109
5.601744,0.0484,0.0476,-0.1376,0.153
5.614644,-0.0052,-0.0261,0.0778,0.082
5.628693,0.0670,-0.0892,-0.0364,0.117
5.649019,0.1309,-0.2149,-0.2896,0.384
5.658572,0.0773,-0.3101,-0.4372,0.542
5.672976,0.0386,-0.2513,-0.4183,0.489
5.689238,-0.0111,-0.1097,-0.2900,0.310
5.701798,-0.0296,-0.0798,-0.0895,0.123
5.717360,-0.0027,-0.0875,-0.0028,0.088
5.731976,0.0288,-0.1004,-0.0790,0.131
5.745501,0.0082,-0.0957,-0.2958,0.311
5.760038,-0.0074,-0.0207,-0.5569,0.557
5.773714,-0.0280,0.0257,-0.4554,0.457
5.788493,-0.0168,-0.0023,-0.4199,0.420
5.805179,-0.0006,-0.1725,-0.1777,0.248
5.816946,-0.0392,-0.3216,-0.0204,0.325
5.832087,-0.0373,-0.3001,0.3334,0.450
5.847194,0.0455,-0.1928,0.9332,0.954
5.861491,0.1133,-0.0380,1.2465,1.252
5.875732,0.0450,0.0624,0.8760,0.879
5.892257,-0.0488,0.1116,0.0599,0.136
5.905359,-0.0818,0.1898,-0.6340,0.667
5.922371,-0.0335,0.1655,-0.8932,0.909
5.936322,0.0268,-0.0823,-0.7111,0.716
5.947754,0.0082,-0.3721,-0.3666,0.522
5.964321,0.0135,-0.3715,-0.1533,0.402
5.979206,0.0709,-0.2280,0.1745,0.296
5.992343,-0.0020,-0.1437,0.6611,0.677
6.008832,0.1366,-0.0260,0.6032,0.619
6.024262,0.1599,0.0994,0.2964,0.351
6.037157,0.0906,0.1138,0.3586,0.387
6.051232,0.0324,0.0707,0.4790,0.485
6.064874,0.0244,-0.0500,0.5007,0.504
6.079816,0.0319,-0.0971,0.3782,0.392
6.092800,0.0517,-0.0096,0.0681,0.086
6.108373,0.0529,0.0674,-0.1796,0.199
6.125096,0.0244,0.0494,-0.2415,0.248
6.140047,-0.0167,-0.0217,-0.1548,0.157
6.151374,-0.0417,-0.0969,-0.0393,0.113
6.173895,0.0100,-0.1335,-0.0778,0.155
6.181566,0.0574,-0.1357,-0.0307,0.151
6.197341,0.0681,-0.1190,0.2368,0.274
6.210705,0.0044,-0.0725,0.4428,0.449
6.224095,-0.0995,0.0188,0.3319,0.347
6.240268,-0.2305,0.1217,-0.1381,0.295
6.254991,-0.2797,0.2806,-0.9068,0.990
6.268636,-0.1198,0.2276,-1.2288,1.255
6.283686,0.0258,-0.0437,-0.6737,0.676
6.297374,0.2310,-0.3085,-0.1608,0.418
6.311189,0.2084,-0.4658,0.2846,0.584
6.328055,0.1018,-0.3264,0.2497,0.423
6.348248,0.0875,-0.0399,0.0470,0.107
6.357158,0.1104,0.1238,-0.0348,0.170
6.371623,0.1189,0.0863,-0.1625,0.219
6.384217,0.0839,-0.0466,-0.2764,0.293
6.400296,0.0643,-0.0841,-0.3956,0.410
6.414308,0.0511,-0.1068,-0.2958,0.319
6.426590,0.0430,-0.1074,-0.1147,0.163
6.448096,0.0358,-0.1045,0.1149,0.159
6.457693,0.0226,-0.1233,0.3540,0.376
6.471284,0.0330,-0.0978,0.3399,0.355
6.488835,0.0481,-0.0757,0.0621,0.109
6.501226,0.0390,-0.0318,-0.2160,0.222
6.517407,-0.0351,-0.0422,-0.2842,0.289
6.531300,-0.1430,-0.1381,-0.0398,0.203
6.553278,-0.2041,-0.1844,0.1128,0.297
6.559594,-0.1756,-0.1250,0.2037,0.297
6.573662,-0.0822,-0.0506,0.2081,0.229
6.587051,-0.0425,0.0018,-0.0027,0.043
6.602721,-0.0303,0.0425,-0.2905,0.295
6.618194,0.0583,0.0310,0.0645,0.092
6.630600,0.0748,0.0122,0.2946,0.304
6.646795,0.2283,-0.1588,0.1388,0.311
6.660324,0.0548,-0.2795,-0.5592,0.628
6.677247,-0.0887,-0.3035,-0.9171,0.970
6.691198,-0.0471,-0.1982,-0.7214,0.750
6.704274,0.0654,-0.0756,0.0691,0.122
6.718339,0.1831,-0.0796,0.6838,0.712
6.736643,0.1853,-0.1494,0.7969,0.832
6.747388,0.1773,-0.0201,0.0941,0.202
6.763297,0.0726,0.2054,-0.5580,0.599
6.777245,-0.1082,0.2049,-0.1944,0.302
6.790003,-0.0829,0.1204,0.0397,0.151
6.805221,0.0659,-0.0533,-0.0037,0.085
6.821371,-0.2160,-0.2358,-0.0340,0.322
6.835324,-0.1349,-0.3500,-0.4081,0.554
6.849734,0.0008,0.0183,-0.1918,0.193
6.864888,-0.2976,0.4191,0.2768,0.584
6.878408,-0.1376,0.4226,0.6203,0.763
6.894898,0.3365,-0.0650,0.6439,0.729
6.907465,0.3920,-0.1968,-0.1169,0.454
6.923731,0.3383,-0.3116,-0.9163,1.025
6.939575,0.2984,-0.2347,-1.0276,1.096
6.950367,0.0531,0.0674,-0.6622,0.668
6.967030,-0.1578,0.1325,-0.0318,0.209
6.980433,-0.2390,-0.0070,0.4801,0.536
6.995967,-0.2716,-0.1540,0.6624,0.732
7.009784,-0.2541,-0.1894,0.5282,0.616
7.024657,-0.0695,-0.1479,0.1543,0.225
7.039539,0.0395,-0.0721,-0.1091,0.137
7.055059,0.1471,-0.0863,-0.1990,0.262
7.066050,0.1104,-0.0585,-0.2230,0.256
7.083686,0.0279,-0.0804,-0.1461,0.169
7.097442,-0.0169,-0.1020,0.3381,0.354
7.109404,-0.0820,-0.0990,0.5251,0.541
7.126230,-0.2527,-0.0814,0.5388,0.601
7.148547,-0.2459,-0.1094,0.4062,0.487
7.159607,-0.0748,-0.0860,-0.0198,0.116
7.170272,0.0817,0.0369,-0.4271,0.436
7.186545,0.1126,0.1714,-0.8651,0.889
7.198255,0.1791,0.2252,-1.0681,1.106
7.213762,0.1670,0.1093,-0.8210,0.845
7.225920,0.1752,-0.1268,-0.0885,0.234
7.251888,0.1147,-0.2156,0.5277,0.581
7.262227,0.0856,-0.1954,0.6415,0.676
7.270540,-0.0465,-0.1048,0.5586,0.570
7.286804,-0.1087,-0.0422,0.3006,0.322
