time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.533823,0.2002,0.5393,-1.6788,1.775
3.549773,0.4202,-0.7553,-0.6451,1.078
3.564339,0.1733,-1.8195,0.1313,1.832
3.577743,0.2114,-2.6722,0.9547,2.845
3.593117,0.2254,-3.4813,0.5482,3.531
3.607128,0.0119,-4.1422,-0.4132,4.163
3.620551,0.0281,-4.4316,-0.9709,4.537
3.637932,-0.6765,-4.0298,-1.1721,4.251
3.652588,-1.3392,-3.7835,-1.2262,4.197
3.665725,-1.6240,-3.5815,-0.8527,4.024
3.681646,-1.4774,-3.3141,-0.3135,3.642
3.694198,-1.4652,-3.0486,0.0236,3.383
3.710963,-1.3962,-2.7886,0.3100,3.134
3.723940,-1.0585,-2.4262,0.1837,2.653
3.736705,-1.0404,-1.8148,0.2817,2.111
3.754455,-0.7885,-1.2397,0.4971,1.551
3.768090,-0.9009,-0.6980,0.8186,1.403
3.780434,-0.8534,-0.1993,1.0100,1.337
3.795836,-0.6373,0.2014,1.4944,1.637
3.810349,-0.3525,0.5915,1.7545,1.885
3.823640,0.1488,0.9770,1.8528,2.100
3.839692,0.7585,1.2732,2.0701,2.546
3.854839,1.1191,1.4910,1.9438,2.693
3.868929,1.1417,1.5982,1.7509,2.631
3.883519,0.8914,1.5223,1.3196,2.203
3.896563,0.5653,1.3635,1.2102,1.909
3.911731,0.5001,1.1450,1.7392,2.141
3.926437,0.6935,1.0617,2.2360,2.571
3.939592,1.1379,2.2697,1.8407,3.136
3.955131,0.5394,3.2534,0.9149,3.422
3.971191,-1.7446,3.3237,-0.7283,3.824
3.983489,-1.9750,0.7998,-6.7445,7.073
3.999071,-4.1819,0.7784,-11.4850,12.247
4.014035,0.4750,0.1866,-12.0526,12.063
4.027990,5.1355,2.3123,-1.5423,5.839
4.044586,4.3731,4.5623,9.0458,11.035
4.056387,0.6411,5.7512,6.1034,8.411
4.071680,-1.3049,4.4522,-1.6571,4.927
4.087098,-0.7506,2.8364,-3.7621,4.771
4.100356,-0.1550,1.5203,-2.3456,2.799
4.116473,-0.3574,0.9085,-2.0716,2.290
4.129089,-0.3932,0.3364,-1.6300,1.710
4.143897,-0.3297,-0.6363,-0.5569,0.908
4.159244,-0.3967,-1.6864,0.2657,1.753
4.178626,-0.4726,-2.5521,0.2276,2.605
4.188784,-0.5991,-3.1513,0.0924,3.209
4.203697,-0.5166,-3.5045,-0.3708,3.562
4.217669,0.0147,-3.9549,-0.6425,4.007
4.232094,0.6673,-4.1203,-0.4185,4.195
4.248374,0.2357,-4.0204,-0.6936,4.087
4.260464,0.8570,-4.0977,-0.2537,4.194
4.279918,0.9715,-3.8910,-0.0257,4.011
4.290942,0.9115,-3.5253,-0.1296,3.644
4.303985,0.8266,-3.0765,0.0944,3.187
4.319391,0.7068,-2.5478,0.1660,2.649
4.333414,0.5903,-2.0569,0.3754,2.173
4.349573,0.4576,-1.5434,1.0047,1.898
4.362806,0.2360,-0.9450,1.6383,1.906
4.379725,0.1531,-0.2909,1.9092,1.937
4.392117,-0.0501,0.1680,1.6918,1.701
4.406140,-0.2648,0.6200,1.8007,1.923
4.418636,-0.5043,0.8602,1.5785,1.867
4.435721,-0.6428,1.2042,1.1331,1.774
4.452565,-0.5912,1.5993,1.1122,2.036
4.464111,-0.1133,1.8229,1.5148,2.373
4.478809,0.3837,1.7866,2.8335,3.372
4.494244,0.2683,1.3064,3.6165,3.855
4.507113,-0.9119,1.2330,4.3611,4.623
4.524064,-0.9407,2.6063,3.6045,4.546
4.536319,-0.5404,5.5941,-0.0014,5.620
4.553130,2.0364,5.9863,-2.5882,6.832
4.567941,5.8656,0.4741,-3.9770,7.103
4.579370,2.9323,-2.4603,-4.6988,6.061
4.595244,-0.3567,-2.2929,-8.1994,8.521
4.609327,-2.9277,1.3571,-9.2367,9.784
4.622913,-4.1958,5.8615,-2.5821,7.657
4.639043,-2.0465,7.4284,2.5347,8.111
4.653129,0.0455,4.6738,2.4141,5.261
4.667450,0.0172,2.5597,2.0019,3.250
4.683094,0.1482,0.7412,-0.3710,0.842
4.695837,0.1758,-0.4418,-1.2093,1.299
4.710316,-0.4010,-1.1284,-1.7598,2.129
4.725927,-0.2579,-2.0128,-1.4717,2.507
4.738568,-0.1482,-2.8117,-1.2876,3.096
4.754596,0.0686,-3.4420,-0.8162,3.538
4.768639,-0.0946,-3.8409,-0.4883,3.873
4.783337,-0.8836,-4.0432,-0.3380,4.152
4.797752,-1.1414,-3.9367,0.0331,4.099
4.813381,-1.0300,-3.7053,-0.1586,3.849
4.826291,-1.0073,-3.4224,-0.4569,3.597
4.841593,-0.8146,-3.0556,-0.4762,3.198
4.855581,-0.6160,-2.5670,-0.1216,2.643
4.872159,-0.3622,-1.9690,0.0573,2.003
4.885654,0.0049,-1.4980,0.3956,1.549
4.898981,-0.0096,-1.1562,0.7638,1.386
4.915741,0.0368,-0.8943,1.1567,1.463
4.928368,-0.1351,-0.4623,1.5022,1.578
4.942765,-0.3134,-0.0833,1.6728,1.704
