time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.668617,-0.0445,-0.0039,-0.0106,0.046
5.684149,-0.0309,-0.0541,0.1015,0.119
5.698305,-0.0122,-0.1146,0.1995,0.230
5.711732,0.0211,-0.1182,0.2084,0.241
5.725523,-0.0077,-0.0717,0.1125,0.134
5.741010,-0.0270,-0.0159,-0.0069,0.032
5.754479,-0.0317,-0.0015,-0.0172,0.036
5.770824,-0.0170,-0.0245,0.0641,0.071
5.785445,-0.0065,-0.0711,0.1748,0.189
5.797857,-0.0052,-0.1092,0.2390,0.263
5.813092,-0.0279,-0.0820,0.2220,0.238
5.825915,-0.0605,-0.0505,0.1484,0.168
5.843361,-0.0600,-0.0424,0.1189,0.140
5.856817,-0.0362,-0.0543,0.1041,0.123
5.872414,-0.0319,-0.0706,0.0705,0.105
5.886730,-0.0174,-0.0775,0.0564,0.097
5.900151,-0.0032,-0.0705,-0.0103,0.071
5.914148,0.0067,-0.0195,0.0036,0.021
5.930710,-0.0260,-0.0399,0.0261,0.054
5.944230,0.0083,-0.0501,0.0579,0.077
5.957847,-0.0339,-0.0566,0.0274,0.071
5.974640,-0.0142,-0.0384,0.0013,0.041
5.989526,0.0102,0.0083,-0.0648,0.066
6.002785,-0.0229,-0.0106,-0.0173,0.031
6.017984,-0.0134,-0.0380,0.0581,0.071
6.030835,0.0402,-0.0838,0.1284,0.158
6.046328,0.0447,-0.0876,0.1897,0.214
6.060776,0.0311,-0.0692,0.1568,0.174
6.073458,-0.0015,-0.0649,0.1344,0.149
6.090136,-0.0434,-0.0422,0.1119,0.127
6.104343,-0.0369,-0.0247,0.0189,0.048
6.118382,-0.0311,-0.0447,0.0022,0.055
6.134960,-0.0300,-0.0687,0.0666,0.100
6.147704,-0.0531,-0.0792,0.1410,0.170
6.163092,-0.0563,-0.0566,0.1543,0.174
6.184204,-0.0646,-0.0493,0.0968,0.126
6.190458,-0.0730,-0.0463,0.0730,0.113
6.204061,-0.0378,-0.1009,0.0692,0.128
6.221519,0.0206,-0.0647,0.0215,0.071
6.233994,-0.0116,0.0048,-0.0173,0.021
6.250270,-0.0592,0.0277,0.0712,0.097
6.262827,-0.0108,-0.0445,0.0893,0.100
6.276996,-0.0005,-0.0784,0.1207,0.144
6.293077,-0.0004,-0.0845,0.1097,0.139
6.307051,0.0144,-0.0772,0.0949,0.123
6.322726,0.0243,-0.0790,0.0663,0.106
6.337622,0.0008,-0.0718,0.0421,0.083
6.351727,-0.0129,-0.0492,0.0548,0.075
6.366574,-0.0170,-0.0406,0.0672,0.080
6.383275,-0.0164,-0.0360,0.0887,0.097
6.393802,-0.0144,-0.0132,0.0572,0.060
6.411056,-0.0119,0.0052,0.0100,0.016
