time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.929369,0.0394,-0.0684,0.0463,0.092
7.944256,0.0391,-0.0579,0.0632,0.094
7.959472,0.0483,-0.0236,0.0522,0.075
7.974486,0.0431,0.0004,0.0128,0.045
7.987468,0.0236,0.0297,-0.0320,0.050
8.001401,0.0139,0.0252,-0.0431,0.052
8.022636,-0.0006,-0.0165,-0.0247,0.030
8.030737,0.0138,-0.0401,-0.0349,0.055
8.044591,0.0285,-0.0217,-0.0730,0.081
8.060386,0.0241,0.0018,-0.1255,0.128
8.075320,0.0435,0.0159,-0.1203,0.129
8.089895,0.0532,0.0164,-0.0821,0.099
8.104758,0.0339,-0.0157,-0.0214,0.043
8.119693,0.0243,-0.0282,0.0722,0.081
8.133225,0.0190,-0.0401,0.1759,0.181
8.146616,0.0387,-0.0496,0.1029,0.121
8.164409,0.0197,-0.0167,-0.0328,0.042
8.177130,-0.0134,-0.0149,0.0273,0.034
8.190389,-0.0179,-0.0378,0.0255,0.049
8.206887,0.0110,-0.0235,-0.0759,0.080
8.223088,0.0736,0.0391,-0.1453,0.168
8.234787,0.0646,0.0508,-0.1394,0.162
8.249975,0.0177,0.0248,-0.0916,0.097
8.264217,-0.0580,0.0045,-0.0107,0.059
8.281343,-0.0429,-0.0170,-0.0149,0.048
8.302080,0.0002,-0.0249,-0.0794,0.083
8.306498,0.0336,-0.0280,-0.0920,0.102
8.323664,0.0621,-0.0201,-0.0390,0.076
8.338498,0.0522,-0.0308,0.0713,0.094
8.350346,0.0274,-0.0465,0.1142,0.126
8.365233,0.0089,-0.0683,0.1153,0.134
8.379971,0.0045,-0.0575,0.0940,0.110
8.400379,-0.0143,-0.0479,0.0260,0.056
8.412901,-0.0142,0.0093,-0.0279,0.033
8.424780,0.0002,0.0139,-0.0670,0.068
8.439126,0.0193,0.0009,-0.0347,0.040
8.454885,0.0525,-0.0318,-0.0069,0.062
8.466852,0.0713,-0.0353,0.0159,0.081
8.481737,0.0566,-0.0163,-0.0136,0.060
8.502075,0.0324,0.0131,-0.0441,0.056
8.517274,0.0035,0.0092,-0.0169,0.020
8.525532,0.0178,0.0005,-0.0089,0.020
8.542132,0.0322,-0.0228,-0.0333,0.052
8.554237,0.0419,-0.0413,-0.0297,0.066
8.569987,0.0420,-0.0351,-0.0071,0.055
8.583477,0.0133,-0.0204,-0.0039,0.025
8.601667,0.0135,0.0046,-0.0206,0.025
8.615652,0.0041,0.0198,-0.0270,0.034
8.626022,-0.0147,0.0209,-0.0287,0.038
8.643019,-0.0049,-0.0116,-0.0258,0.029
8.658149,0.0143,-0.0296,-0.0272,0.043
8.670535,0.0240,-0.0514,-0.0059,0.057
8.686857,0.0336,-0.0304,-0.0042,0.046
8.700035,0.0239,-0.0190,0.0023,0.031
8.712673,0.0140,-0.0126,-0.0149,0.024
8.729224,0.0279,-0.0111,-0.0079,0.031
8.742962,0.0080,-0.0240,0.0039,0.026
8.757738,-0.0067,-0.0275,0.0066,0.029
8.773114,0.0072,-0.0168,0.0190,0.026
8.787297,0.0066,-0.0113,0.0129,0.018
8.800919,0.0012,-0.0064,-0.0064,0.009
8.819273,-0.0136,-0.0119,-0.0254,0.031
8.832123,0.0054,-0.0353,-0.0252,0.044
8.845321,0.0104,-0.0161,0.0034,0.019
8.860445,0.0201,-0.0301,0.0220,0.042
8.873272,0.0298,-0.0482,0.0308,0.065
8.886728,0.0680,-0.0101,-0.0131,0.070
8.902539,0.0869,0.0190,-0.1104,0.142
8.918578,0.1022,0.0582,-0.2535,0.279
8.932207,0.1032,0.1232,-0.4341,0.463
8.945340,0.0422,0.1326,-0.3045,0.335
8.962584,-0.0375,0.0596,0.0322,0.077
8.976811,-0.0785,-0.0574,0.2562,0.274
8.989495,-0.0529,-0.1509,0.2753,0.318
9.005731,-0.0180,-0.1485,0.1792,0.233
9.019258,0.0159,-0.1005,0.0817,0.131
9.033990,0.0303,-0.0489,0.0537,0.079
9.047731,0.0160,-0.0159,0.0493,0.054
9.062810,-0.0033,-0.0164,0.0597,0.062
9.077099,0.0029,-0.0456,0.0939,0.104
9.099344,0.0082,-0.0554,0.1056,0.120
9.104696,0.0035,-0.0913,0.0654,0.112
9.120513,0.0272,-0.0651,0.0362,0.079
9.135411,0.0268,-0.0254,0.0605,0.071
9.149108,0.0266,-0.0210,-0.0037,0.034
9.165749,0.0219,-0.0082,-0.1105,0.113
9.178302,-0.0257,-0.0079,-0.0636,0.069
9.201220,-0.0449,-0.0323,-0.0021,0.055
9.208184,-0.0069,-0.0234,-0.0455,0.052
9.222813,0.0691,0.0091,-0.0941,0.117
9.236676,0.0971,0.0482,-0.0591,0.123
9.252267,0.0631,0.0218,-0.0150,0.068
9.266445,-0.0229,-0.0095,0.0277,0.037
9.280241,-0.0319,-0.0411,0.0469,0.070
9.301734,0.0162,-0.0352,-0.0185,0.043
9.316834,0.0447,-0.0013,-0.0797,0.091
9.325068,0.0349,0.0146,-0.0799,0.088
9.337730,0.0302,0.0135,-0.0243,0.041
9.351961,0.0111,-0.0158,0.0311,0.037
9.368127,-0.0176,-0.0364,0.0383,0.056
9.381748,-0.0175,-0.0337,0.0276,0.047
9.400038,-0.0126,-0.0228,0.0031,0.026
9.412872,-0.0031,-0.0214,-0.0245,0.033
9.426653,0.0110,-0.0016,-0.0710,0.072
9.442254,0.0061,0.0047,-0.0653,0.066
9.455549,-0.0036,0.0113,-0.0697,0.071
9.468997,0.0056,-0.0058,-0.0458,0.047
9.484795,0.0338,-0.0180,-0.0364,0.053
9.499685,0.0476,-0.0011,-0.0421,0.064
9.512377,0.0185,0.0165,-0.0108,0.027
9.526186,-0.0151,0.0107,0.0199,0.027
9.544106,-0.0153,-0.0188,0.0509,0.056
9.557288,0.0275,-0.0303,0.0303,0.051
9.572195,0.0513,-0.0568,0.0211,0.079
9.584897,0.0515,-0.0502,-0.0120,0.073
9.603050,0.0134,-0.0011,-0.0505,0.052
9.614822,0.0137,0.0294,-0.0756,0.082
9.627992,0.0236,0.0276,-0.0437,0.057
9.644339,0.0385,0.0022,-0.0500,0.063
9.659551,0.0246,-0.0224,-0.0288,0.044
9.672919,0.0153,-0.0328,-0.0224,0.043
9.689132,-0.0037,-0.0199,-0.0449,0.049
9.707561,0.0109,0.0033,-0.0633,0.064
9.718547,0.0255,0.0027,-0.0718,0.076
9.731727,0.0163,-0.0073,-0.0418,0.045
9.745205,-0.0120,-0.0167,0.0068,0.022
9.760902,-0.0262,-0.0364,0.0367,0.058
9.774672,-0.0405,-0.0326,0.0526,0.074
9.788417,-0.0308,-0.0196,0.0600,0.070
9.804716,-0.0209,-0.0120,0.0388,0.046
9.819481,-0.0158,-0.0094,0.0284,0.034
9.832107,0.0273,-0.0213,0.0091,0.036
9.847495,0.0227,-0.0381,-0.0009,0.044
9.864787,0.0324,-0.0262,-0.0109,0.043
9.876215,0.0184,-0.0195,-0.0217,0.035
9.891664,0.0472,0.0068,-0.0270,0.055
9.905200,0.0380,-0.0099,-0.0420,0.057
9.921396,0.0385,-0.0170,-0.0379,0.057
9.936025,0.0294,-0.0335,-0.0096,0.046
9.948263,0.0250,-0.0165,-0.0062,0.031
9.963702,0.0159,-0.0190,-0.0113,0.027
9.977285,-0.0028,-0.0120,-0.0067,0.014
9.991853,-0.0023,-0.0152,-0.0217,0.027
10.016476,0.0077,-0.0083,-0.0600,0.061
10.022721,0.0034,-0.0114,-0.1129,0.114
10.037228,0.0468,-0.0035,-0.1388,0.146
10.052035,0.0424,-0.0129,-0.0661,0.080
10.064819,0.0284,-0.0314,0.0061,0.043
10.080517,-0.0096,-0.0698,0.0159,0.072
10.096087,-0.0333,-0.0561,0.0698,0.095
10.108629,-0.0483,-0.0145,0.0718,0.088
10.123664,-0.0432,0.0342,-0.1641,0.173
10.139200,-0.0532,0.0616,-0.1139,0.140
10.151880,-0.0444,0.0289,-0.0222,0.057
10.167622,0.0069,-0.0086,0.0163,0.020
10.179830,0.0728,0.0062,0.0106,0.074
10.196428,0.0962,-0.0258,0.0767,0.126
10.216501,0.0437,-0.0626,0.1666,0.183
10.225660,-0.0134,-0.0633,0.1088,0.127
10.239566,-0.0082,-0.0465,-0.0089,0.048
10.256662,0.0492,0.0087,-0.1309,0.140
10.267999,0.0687,0.0352,-0.1998,0.214
10.284597,0.0536,0.0205,-0.1658,0.175
10.301380,0.0297,0.0129,-0.0915,0.097
10.314854,-0.0037,0.0147,-0.0757,0.077
10.327149,-0.0326,0.0069,-0.0885,0.095
10.343284,-0.0765,-0.0102,-0.0779,0.110
10.356064,-0.0780,-0.0590,0.0328,0.103
10.370568,-0.0565,-0.0746,0.1771,0.200
10.384030,-0.0152,-0.0835,0.1859,0.204
10.402441,-0.0017,-0.0848,0.1356,0.160
10.418174,0.0114,-0.0553,0.0348,0.066
10.427214,0.0240,-0.0396,-0.0213,0.051
10.442480,0.0653,-0.0198,-0.0245,0.072
10.458914,0.0636,0.0107,-0.0673,0.093
10.470469,0.0580,0.0227,-0.0393,0.074
10.486747,0.0244,0.0125,0.0348,0.044
10.501743,0.0146,-0.0318,0.0854,0.092
10.515885,0.0288,-0.0576,0.0602,0.088
10.529317,0.0285,-0.0556,0.0270,0.068
10.545246,0.0474,-0.0452,-0.0388,0.076
10.560030,0.0235,-0.0251,-0.0717,0.080
10.574151,0.0281,0.0296,-0.0475,0.063
10.586931,0.0232,0.0318,-0.0428,0.058
10.603752,0.0325,0.0151,-0.0290,0.046
10.618530,-0.0111,0.0421,0.0072,0.044
10.630869,-0.0308,0.0316,0.0137,0.046
10.644988,0.0110,0.0023,-0.0087,0.014
10.660063,0.0763,-0.0273,-0.0448,0.093
10.676046,-0.0107,-0.0523,-0.0332,0.063
10.690770,-0.0776,-0.0163,-0.0643,0.102
10.705206,-0.1643,0.0438,-0.1248,0.211
10.720327,-0.1710,0.0760,-0.1188,0.222
10.733772,-0.1736,0.0340,-0.1339,0.222
10.747206,-0.1053,-0.0267,-0.1356,0.174
10.762226,0.0246,-0.0419,-0.0442,0.066
10.776495,0.1500,-0.0711,0.0619,0.177
10.790381,0.2035,-0.1024,0.1505,0.273
10.807720,0.1582,-0.1071,0.1598,0.249
10.823456,0.0852,-0.0659,0.0803,0.134
10.835874,0.0317,-0.0270,-0.0602,0.073
10.850141,0.0449,-0.0009,-0.0842,0.095
10.864124,0.0725,0.0014,-0.0507,0.088
10.878869,0.0961,0.0123,-0.1902,0.214
10.895213,0.1151,0.0077,-0.1117,0.161
10.908007,0.0910,-0.0489,0.1001,0.144
10.922708,0.0724,-0.0779,0.1454,0.180
10.937629,0.0782,-0.0798,0.0712,0.133
10.949915,0.0748,-0.0384,0.0487,0.097
10.966042,0.0530,-0.0197,0.0842,0.101
10.978700,0.0170,-0.0075,0.0528,0.056
10.993875,-0.0233,-0.0243,0.0227,0.041
11.018417,-0.0588,-0.0031,-0.0356,0.069
11.026193,-0.0561,0.0228,-0.1229,0.137
11.038915,-0.0489,0.0305,-0.1386,0.150
11.054307,-0.0467,-0.0035,-0.0792,0.092
11.066423,-0.0494,-0.0233,-0.0199,0.058
11.083523,-0.0431,-0.0280,0.0242,0.057
11.097890,-0.0228,-0.0242,-0.0170,0.037
11.126567,-0.0217,-0.0020,-0.0778,0.081
11.127419,-0.0202,0.0061,-0.1337,0.135
11.141290,-0.0063,0.0155,-0.1044,0.106
11.155935,0.0127,-0.0071,-0.0180,0.023
11.169180,0.0171,-0.0452,0.0295,0.057
11.183605,-0.0075,-0.0403,0.0149,0.044
11.199683,-0.0032,-0.0451,0.0054,0.046
11.218003,0.0493,0.0117,-0.0520,0.073
11.231978,0.0639,0.0271,0.0046,0.070
11.242189,0.0596,-0.0150,0.0900,0.109
11.258379,0.0266,-0.0292,0.0563,0.069
11.269284,0.0076,-0.0058,-0.0013,0.010
11.286248,0.0170,0.0031,-0.0640,0.066
11.299651,0.0320,-0.0258,-0.0822,0.092
11.316375,0.0466,-0.0305,-0.0537,0.077
11.328216,0.0269,-0.0343,-0.0114,0.045
11.344568,0.0176,-0.0195,-0.0312,0.041
11.358941,-0.0154,0.0093,-0.0331,0.038
11.375061,-0.0245,0.0110,0.0079,0.028
11.387458,-0.0240,-0.0073,0.0063,0.026
11.403269,-0.0332,-0.0216,-0.0277,0.048
11.419844,-0.0186,-0.0209,-0.0531,0.060
11.432627,0.0105,-0.0193,-0.0309,0.038
11.445416,0.0297,-0.0136,-0.0374,0.050
11.459681,0.0248,-0.0035,-0.0778,0.082
11.475295,0.0291,-0.0014,-0.0376,0.048
11.489934,0.0285,-0.0084,0.0403,0.050
11.502949,0.0041,-0.0405,0.0471,0.062
11.518537,-0.0489,-0.0401,0.0167,0.065
11.532280,-0.0635,-0.0105,0.0150,0.066
11.546492,-0.0498,0.0004,0.0567,0.075
11.561769,0.0019,-0.0047,-0.0491,0.049
11.575603,0.0590,0.0139,-0.2227,0.231
11.589970,0.0294,-0.0397,0.0080,0.050
11.605897,0.0094,-0.0604,0.1821,0.192
11.619581,0.0230,-0.0650,0.0896,0.113
11.632622,0.0515,-0.0373,-0.0454,0.078
11.648471,0.0659,-0.0030,-0.0468,0.081
11.663333,0.0613,0.0220,-0.0201,0.068
11.678545,0.0327,0.0043,0.0023,0.033
11.693360,0.0232,-0.0244,-0.0275,0.043
11.707170,0.0040,-0.0143,-0.0668,0.068
11.723229,0.0039,0.0149,-0.1029,0.104
11.738424,0.0328,-0.0114,-0.0912,0.098
11.749814,0.0143,-0.0042,-0.0382,0.041
11.764585,-0.0185,-0.0153,0.0048,0.024
11.779770,-0.0132,-0.0504,0.0485,0.071
11.793202,-0.0081,-0.0532,0.0783,0.095
11.810741,-0.0032,-0.0424,0.0522,0.067
11.834632,0.0018,-0.0233,-0.0350,0.042
11.838761,-0.0077,-0.0091,-0.0700,0.071
11.853709,-0.0268,0.0067,-0.0093,0.029
11.866601,0.0016,-0.0116,-0.0203,0.023
11.881692,0.0299,-0.0350,-0.0256,0.053
11.896894,0.0394,-0.0487,-0.0411,0.075
11.908719,0.0342,-0.0002,-0.0679,0.076
11.925368,0.0154,0.0215,-0.0044,0.027
11.939846,-0.0035,-0.0141,0.0882,0.089
11.953480,-0.0031,-0.0368,0.0716,0.081
11.968951,-0.0078,-0.0372,0.0090,0.039
11.981447,-0.0028,-0.0373,-0.0627,0.073
11.996687,0.0068,-0.0138,-0.0725,0.074
12.018018,0.0212,-0.0078,-0.0401,0.046
12.034136,0.0162,-0.0021,0.0108,0.020
12.042456,0.0208,-0.0011,0.0090,0.023
12.057158,0.0207,-0.0136,0.0115,0.027
12.068768,0.0255,-0.0219,0.0379,0.051
12.083237,0.0207,-0.0304,0.0263,0.045
12.099818,0.0162,-0.0296,0.0058,0.034
12.117687,0.0164,-0.0152,-0.0240,0.033
12.132126,0.0212,-0.0005,-0.0486,0.053
12.143088,0.0166,-0.0049,-0.0590,0.061
12.157133,0.0218,-0.0043,-0.0456,0.051
12.173731,-0.0064,0.0058,-0.0233,0.025
12.185938,-0.0155,-0.0224,-0.0188,0.033
12.202463,-0.0198,-0.0314,-0.0199,0.042
12.216354,-0.0094,-0.0492,0.0321,0.059
12.231390,0.0102,-0.0477,0.0783,0.092
12.244847,0.0155,-0.0325,0.0576,0.068
12.259281,0.0539,-0.0036,0.0221,0.058
12.272826,0.0489,0.0020,0.0206,0.053
12.286354,0.0437,-0.0068,-0.0046,0.044
12.302477,-0.0140,0.0026,-0.0245,0.028
12.316735,-0.0476,0.0067,-0.0824,0.095
12.332517,-0.0521,0.0111,-0.1105,0.123
12.345699,-0.0232,-0.0130,-0.1095,0.113
12.362368,-0.0131,-0.0219,-0.0810,0.085
12.376656,0.0018,-0.0400,-0.0142,0.042
12.389190,0.0165,-0.0439,0.0322,0.057
12.406831,0.0407,-0.0372,0.1016,0.116
12.417967,0.0741,-0.0304,0.1277,0.151
12.433045,0.0784,-0.0149,0.1256,0.149
12.447521,0.0495,-0.0292,0.0718,0.092
12.460962,0.0351,-0.0201,-0.0057,0.041
12.478100,0.0110,-0.0066,-0.0866,0.088
12.493433,-0.0080,0.0354,-0.1341,0.139
12.507113,-0.0368,0.0254,-0.1238,0.132
12.522970,-0.0369,0.0300,-0.1138,0.123
12.534925,-0.0130,-0.0126,-0.0604,0.063
12.548609,-0.0134,-0.0072,0.0257,0.030
12.564788,0.0056,-0.0222,-0.0557,0.060
12.578750,0.0059,-0.0117,-0.0956,0.097
12.592751,-0.0461,-0.0612,0.0930,0.121
12.608526,-0.0563,-0.0823,0.2003,0.224
12.624255,-0.0079,-0.0493,0.0888,0.102
12.636620,0.0685,-0.0053,0.0250,0.073
12.651390,0.0638,-0.0044,0.0026,0.064
12.665312,0.0310,0.0028,0.0472,0.057
12.680431,-0.0304,-0.0303,0.0070,0.043
12.695415,-0.0160,-0.0127,-0.1312,0.133
12.708308,0.0416,0.0293,-0.2218,0.228
12.723727,0.0795,0.0448,-0.1983,0.218
12.738639,0.0740,0.0183,-0.0816,0.112
12.751597,0.0454,-0.0165,0.0108,0.050
12.767486,0.0122,-0.0714,0.1077,0.130
12.780865,-0.0116,-0.0984,0.1543,0.183
12.796821,-0.0065,-0.0698,0.1586,0.173
12.817630,0.0176,-0.0380,0.0889,0.098
12.832009,-0.0014,-0.0122,0.0100,0.016
12.842026,0.0037,0.0238,-0.0588,0.064
12.856076,-0.0102,0.0178,-0.0806,0.083
12.869087,0.0046,-0.0068,-0.0843,0.085
12.884341,-0.0142,-0.0309,-0.0553,0.065
12.898272,0.0146,-0.0492,-0.0263,0.058
12.917080,-0.0138,-0.0293,-0.0187,0.037
12.931028,-0.0417,-0.0086,0.0610,0.074
12.943679,-0.0267,-0.0091,0.0273,0.039
12.956055,0.0023,-0.0152,-0.0671,0.069
12.970558,0.0164,-0.0023,-0.1327,0.134
12.984157,0.0349,-0.0018,-0.0798,0.087
13.000969,0.0488,-0.0248,-0.0326,0.064
13.017521,0.0437,-0.0147,-0.0192,0.050
13.032491,0.0005,-0.0188,-0.0204,0.028
13.043443,-0.0046,-0.0132,-0.0075,0.016
13.058421,0.0142,-0.0217,0.0002,0.026
13.072134,0.0471,-0.0297,0.0038,0.056
13.086763,0.0367,-0.0149,0.0014,0.040
13.103061,0.0218,0.0002,-0.0191,0.029
13.117325,0.0164,0.0296,-0.0448,0.056
13.131523,-0.0032,0.0353,-0.0224,0.042
13.144286,-0.0226,0.0173,0.0096,0.030
13.160936,-0.0275,-0.0144,0.0314,0.044
13.176530,-0.0231,-0.0797,0.0922,0.124
13.188255,-0.0331,-0.1071,0.1394,0.179
13.205360,-0.0241,-0.0698,0.0963,0.121
13.218629,-0.0058,-0.0427,0.0456,0.063
13.232585,0.0174,-0.0114,-0.0049,0.021
13.247070,0.0359,0.0063,-0.0262,0.045
13.262448,0.0452,-0.0087,0.0048,0.046
13.276632,0.0160,-0.0140,0.1265,0.128
13.292898,-0.0032,-0.0339,0.2694,0.272
13.306663,0.0255,-0.0754,0.3294,0.339
13.320214,0.0559,-0.0965,0.1766,0.209
13.334695,0.1351,-0.0801,-0.0090,0.157
13.349424,0.1329,-0.0103,-0.1286,0.185
13.363885,0.0922,0.0742,-0.2746,0.299
13.376750,0.0410,0.0887,-0.3983,0.410
13.391244,0.0083,0.0533,-0.4038,0.407
13.408865,-0.0152,0.0115,-0.2789,0.280
13.422514,-0.0240,-0.0153,-0.1472,0.150
13.437061,-0.0477,0.0110,-0.0691,0.085
13.451681,-0.0474,-0.0010,-0.0436,0.064
13.465926,-0.0570,-0.0042,-0.0320,0.066
13.479162,-0.0764,-0.0262,0.0331,0.087
13.495117,-0.0522,-0.0442,0.0789,0.104
13.508722,-0.0279,-0.0332,0.1015,0.110
13.524126,0.0061,-0.0045,0.0381,0.039
13.538856,0.0301,-0.0086,0.0082,0.032
13.551233,0.0296,-0.0365,0.0018,0.047
13.567260,0.0289,-0.0402,0.0101,0.051
13.579537,0.0187,-0.0482,0.0514,0.073
13.595632,0.0179,-0.0235,0.0597,0.067
13.617439,0.0223,0.0091,-0.0900,0.093
13.632462,0.0274,0.0189,-0.1153,0.120
13.639941,-0.0105,-0.0219,0.0215,0.032
13.655986,0.0089,-0.0309,-0.0172,0.036
13.667128,0.0566,-0.0023,-0.0952,0.111
13.683084,0.0947,0.0325,-0.0880,0.133
13.698401,0.0567,0.0161,-0.0008,0.059
13.715799,-0.0097,0.0093,0.0815,0.083
13.731541,-0.0279,-0.0519,0.0705,0.092
13.742093,-0.0082,-0.0526,-0.0297,0.061
13.757100,0.0205,-0.0102,-0.1020,0.105
13.770920,0.0014,0.0052,-0.0656,0.066
13.783572,0.0016,-0.0017,0.0026,0.003
13.798893,-0.0314,-0.0276,0.0517,0.066
13.819537,-0.0545,-0.0496,0.0770,0.107
13.834918,-0.0586,-0.0725,0.0608,0.111
13.842939,-0.0153,-0.0537,-0.0019,0.056
13.858077,-0.0151,-0.0210,-0.0644,0.069
13.870194,-0.0057,0.0173,-0.0787,0.081
13.887088,0.0178,0.0038,-0.0409,0.045
13.900077,0.0125,-0.0196,0.0019,0.023
13.916120,0.0261,-0.0377,0.0250,0.052
13.931624,0.0344,-0.0567,0.0055,0.067
13.944940,0.0237,-0.0188,-0.0234,0.038
13.959820,-0.0009,0.0193,-0.0488,0.052
13.975145,-0.0250,0.0207,0.0217,0.039
13.987480,-0.0059,-0.0115,0.0395,0.042
14.004935,-0.0010,-0.0591,0.0205,0.063
14.019391,0.0326,-0.0544,0.0014,0.063
14.033728,0.0468,-0.0361,-0.0173,0.062
14.046485,0.0610,-0.0075,-0.0176,0.064
14.061328,0.0323,0.0116,-0.0271,0.044
14.075825,0.0326,0.0072,-0.0134,0.036
14.091121,0.0377,-0.0202,0.0189,0.047
14.104076,0.0379,-0.0435,0.0374,0.069
14.118454,0.0569,-0.0384,0.0368,0.078
14.134685,0.0377,-0.0152,-0.0113,0.042
14.149103,0.0041,0.0075,-0.0677,0.068
14.163331,-0.0338,0.0211,-0.1052,0.113
14.177142,-0.0285,0.0205,-0.0754,0.083
14.190290,-0.0326,-0.0128,-0.0359,0.050
14.206797,-0.0322,-0.0318,0.0076,0.046
14.221699,-0.0463,-0.0404,0.0644,0.089
14.233245,-0.0366,-0.0399,0.0779,0.095
14.250506,-0.0129,-0.0301,0.0583,0.067
14.265592,-0.0082,-0.0204,0.0437,0.049
14.278518,-0.0035,-0.0203,0.0292,0.036
14.294139,-0.0081,-0.0162,-0.0041,0.019
14.307835,-0.0130,-0.0166,-0.0471,0.052
14.324226,0.0157,-0.0171,-0.0600,0.064
14.336225,0.0111,-0.0184,-0.0780,0.081
14.350262,0.0208,0.0144,-0.0821,0.086
14.366428,0.0112,-0.0005,-0.0716,0.072
14.378698,0.0204,0.0093,-0.0469,0.052
14.395087,0.0391,-0.0149,-0.0268,0.050
14.409501,0.0479,-0.0334,0.0163,0.061
14.425091,0.0524,-0.0381,0.0545,0.085
14.437536,0.0569,-0.0430,0.0404,0.082
14.454006,0.0233,-0.0192,0.0357,0.047
14.466241,0.0044,-0.0151,-0.0071,0.017
14.483025,-0.0145,-0.0153,-0.0315,0.038
14.496010,-0.0237,-0.0249,-0.0218,0.041
14.508996,-0.0184,-0.0250,-0.0115,0.033
14.533414,-0.0227,-0.0252,-0.0212,0.040
14.539971,-0.0224,-0.0208,-0.0301,0.043
14.554629,-0.0269,0.0070,-0.0390,0.048
14.568683,-0.0171,-0.0028,-0.0483,0.051
14.582463,0.0117,-0.0069,-0.0388,0.041
14.597799,0.0115,-0.0211,-0.0056,0.025
14.616978,-0.0126,-0.0402,0.0140,0.044
14.632398,-0.0033,-0.0301,0.0231,0.038
14.642696,0.0060,-0.0067,0.0623,0.063
14.658374,0.0107,-0.0129,-0.0367,0.040
14.670055,0.0156,0.0240,-0.1375,0.140
14.685755,-0.0224,-0.0221,0.0298,0.043
14.699333,0.0303,-0.0831,0.0691,0.112
14.718177,0.0683,-0.0225,-0.0648,0.097
14.733733,0.1017,0.0586,-0.0994,0.154
14.743776,0.0781,0.0364,-0.0104,0.087
14.757868,-0.0169,-0.0051,0.0451,0.048
14.774132,-0.0685,-0.0478,0.0637,0.105
14.787471,-0.0296,-0.0348,-0.0546,0.071
14.802974,0.0476,-0.0130,-0.1536,0.161
14.816836,0.0612,0.0072,-0.1351,0.149
14.832409,0.0329,-0.0288,0.0012,0.044
14.845138,-0.0140,-0.0589,0.1218,0.136
14.859437,-0.0663,-0.0856,0.1767,0.207
14.873424,-0.0650,-0.0815,0.1385,0.173
14.890168,-0.0311,-0.0409,0.0061,0.052
14.904254,0.0024,0.0193,-0.0876,0.090
14.919254,0.0215,0.0279,-0.1098,0.115
14.935676,0.0118,0.0131,-0.0844,0.086
14.951971,-0.0219,-0.0153,-0.0265,0.038
14.962709,-0.0129,-0.0251,-0.0261,0.038
14.975691,0.0057,-0.0209,-0.0203,0.030
14.988885,0.0338,-0.0311,-0.0426,0.063
15.007353,0.0189,0.0113,-0.0717,0.075
15.019759,0.0094,0.0031,0.0179,0.020
15.033570,0.0093,-0.0289,0.0694,0.076
15.047743,0.0092,-0.0522,0.0539,0.076
15.062874,0.0281,-0.0281,0.0250,0.047
15.078110,0.0374,-0.0385,-0.0178,0.057
15.093357,0.0325,-0.0197,-0.0225,0.044
15.106902,0.0134,-0.0016,-0.0552,0.057
15.123630,-0.0008,0.0074,-0.0734,0.074
15.138404,0.0042,0.0030,-0.0393,0.040
15.149196,-0.0004,-0.0163,0.0039,0.017
15.165269,-0.0050,-0.0356,0.0043,0.036
15.180078,0.0093,-0.0265,0.0050,0.028
15.192978,0.0044,-0.0126,-0.0133,0.019
15.209942,0.0138,0.0013,-0.0459,0.048
15.223771,0.0137,0.0012,-0.0266,0.030
15.238506,0.0230,-0.0126,0.0066,0.027
15.253031,0.0181,-0.0449,0.0149,0.051
15.266696,0.0085,-0.0593,-0.0291,0.067
15.279947,-0.0009,-0.0253,-0.0348,0.043
15.296339,-0.0245,-0.0055,-0.0030,0.025
15.308464,-0.0244,-0.0005,0.0110,0.027
15.325231,-0.0243,-0.0104,-0.0076,0.028
15.341193,-0.0242,-0.0254,-0.0113,0.037
15.353658,-0.0049,-0.0115,0.0184,0.022
15.368202,0.0142,-0.0018,0.0336,0.037
15.381551,0.0188,-0.0029,0.0104,0.022
15.397535,0.0327,-0.0033,-0.0080,0.034
15.411788,0.0514,-0.0131,0.0021,0.053
15.433963,0.0417,-0.0129,0.0171,0.047
15.449269,0.0418,-0.0237,0.0085,0.049
15.456256,0.0176,-0.0292,0.0098,0.035
15.468902,0.0030,-0.0347,0.0160,0.038
15.485204,0.0027,-0.0262,-0.0061,0.027
15.499397,0.0026,-0.0082,-0.0087,0.012
15.512881,-0.0023,-0.0143,-0.0064,0.016
15.534893,-0.0217,-0.0251,0.0197,0.039
15.549836,-0.0365,-0.0447,0.0647,0.087
15.557341,-0.0179,-0.0557,0.0434,0.073
15.573938,0.0056,-0.0393,-0.0391,0.056
15.585938,0.0147,0.0006,-0.1270,0.128
15.601770,0.0239,0.0320,-0.1674,0.172
15.615993,0.0332,0.0089,-0.0943,0.100
15.630793,0.0330,-0.0238,-0.0038,0.041
15.645085,0.0189,-0.0476,0.0055,0.051
15.659526,0.0146,-0.0382,0.0012,0.041
15.673312,0.0104,-0.0102,0.0168,0.022
15.690107,0.0252,-0.0075,-0.1205,0.123
15.703547,0.0257,0.0069,-0.1354,0.138
15.718357,-0.0025,-0.0295,0.0506,0.059
15.733811,0.0313,-0.0478,0.0555,0.080
15.752770,0.0508,-0.0061,-0.0357,0.062
15.761574,0.0703,0.0182,-0.0890,0.115
15.774851,0.0422,0.0098,-0.0384,0.058
15.789142,-0.0238,-0.0027,0.0167,0.029
15.806045,-0.0752,-0.0115,0.0386,0.085
