time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.118200,-0.0005,1.3539,-0.0799,1.356
3.132866,0.8689,0.2482,0.0515,0.905
3.147402,0.3834,-0.2776,0.1427,0.494
3.162129,-2.9019,-0.1275,0.8947,3.039
3.176247,-1.3043,-1.0813,0.4406,1.751
3.191331,-0.2299,-1.9061,0.4533,1.973
3.204947,0.5547,-2.5401,0.5160,2.651
3.220152,0.2119,-3.0622,0.3165,3.086
3.233794,0.2809,-3.5912,0.1612,3.606
3.248480,1.3082,-4.2441,-0.0937,4.442
3.262964,2.1732,-5.0594,0.5608,5.535
3.277610,2.1010,-5.5389,0.7727,5.974
3.297047,0.7585,-5.6328,0.3280,5.693
3.306312,-0.4873,-4.8223,-0.2101,4.851
3.321691,-1.5087,-3.0638,-0.2092,3.421
3.340625,-1.9302,-1.1620,0.5433,2.318
3.351396,-2.3407,0.6493,0.5632,2.494
3.365456,-1.5496,0.8929,0.6726,1.911
3.382508,-1.6386,0.7378,0.1508,1.803
3.394496,-1.4916,1.0644,1.0780,2.126
3.409301,-1.1851,1.6519,1.9336,2.806
3.423536,-0.5889,2.2814,2.1553,3.193
3.438012,-0.2444,2.5614,1.9004,3.199
3.451820,-0.5667,2.5428,0.9634,2.778
3.466912,-1.3095,3.1603,-0.5174,3.460
3.481167,-1.6622,5.1091,-1.0937,5.483
3.496177,-0.7901,6.9134,-1.3202,7.083
3.510997,-0.2380,7.2717,-1.0905,7.357
3.525004,0.5193,4.3125,-1.2426,4.518
3.540793,-0.2646,2.1363,-1.2029,2.466
3.554341,-0.2585,0.9237,-1.7314,1.979
3.568792,-0.1798,0.0427,-2.2345,2.242
3.582646,-0.1504,-0.2948,-2.2399,2.264
3.599118,0.1264,-0.0773,-1.8482,1.854
3.612581,0.5333,0.1955,-0.9175,1.079
3.626594,0.5501,0.4666,-0.0561,0.724
3.641540,0.5756,0.5990,0.5244,0.982
3.655910,0.4801,0.6605,1.0399,1.322
3.671050,0.1464,0.6419,0.9013,1.116
3.688588,0.0438,0.4086,0.3854,0.563
3.699814,0.1386,-0.4231,-0.0387,0.447
3.714119,0.4356,-1.1853,-0.2558,1.288
3.728607,0.2924,-2.3048,-0.2236,2.334
3.742675,0.3644,-3.0996,-0.3015,3.135
3.758385,1.2150,-4.3142,-0.0969,4.483
3.772694,0.9155,-5.0547,0.0970,5.138
3.790206,0.3544,-5.5039,0.3064,5.524
3.801659,-0.1208,-5.6227,0.5345,5.649
3.815872,-0.4156,-5.6829,0.7321,5.745
3.830614,-0.8609,-5.2003,0.7011,5.318
3.844827,-0.6461,-4.3189,0.5513,4.402
3.860093,0.1534,-3.1559,0.8490,3.272
3.873964,0.5770,-1.8573,0.9857,2.180
3.888342,1.3497,-0.2062,1.0346,1.713
3.903293,1.5788,1.1567,1.2321,2.313
3.917769,1.6993,2.0193,1.2014,2.900
3.932594,1.4886,2.4609,1.3299,3.169
3.946695,0.8677,2.7210,1.4026,3.182
3.960858,0.0436,2.7906,1.2780,3.070
3.975384,-0.6974,2.4818,1.3025,2.888
3.990665,-1.1741,1.7648,0.4426,2.165
4.004455,-1.0797,1.3304,-1.1623,2.070
4.019226,-0.6544,2.9082,-1.8064,3.486
4.033520,-0.0558,5.1364,-1.8825,5.471
4.048359,0.4058,7.1388,-2.0357,7.434
4.062481,1.2911,5.7464,-1.8936,6.187
4.077209,0.2225,3.4788,-1.3621,3.743
4.092272,-1.3097,2.1238,-1.0973,2.726
4.105986,-1.8357,1.0139,-1.5343,2.598
4.120776,-1.6152,-0.1335,-1.8309,2.445
4.135248,-0.8197,-1.1410,-2.0834,2.513
4.149524,0.0886,-1.4074,-1.8940,2.361
4.164249,0.6690,-0.9244,-1.1467,1.618
4.179218,0.9779,-0.3633,0.0887,1.047
4.199386,0.5918,0.5254,1.2219,1.456
4.207571,1.0811,0.1934,0.9751,1.469
4.222834,0.6638,-0.1605,1.0370,1.242
4.237250,0.3395,-1.1643,0.7847,1.444
4.252107,-0.4144,-2.3420,0.6929,2.477
4.266682,-1.4317,-2.9720,0.4076,3.324
4.280881,-1.9569,-3.5562,0.1780,4.063
4.298345,-0.9029,-4.3928,0.0505,4.485
4.309120,0.0637,-4.6068,0.0510,4.607
4.324191,0.9205,-4.6582,0.0308,4.748
4.338633,1.3303,-4.5563,0.0459,4.747
4.352793,1.1195,-4.2917,0.1217,4.437
4.367431,1.0539,-3.9919,0.1039,4.130
4.381594,0.5332,-3.1120,0.5372,3.203
4.397541,-0.4353,-1.5686,1.2217,2.035
4.411603,-1.0949,-0.1214,1.8929,2.190
4.426781,-1.5499,1.5408,1.9629,2.938
4.440899,-2.1224,2.5217,1.5043,3.623
4.454295,-2.3080,2.5430,1.5218,3.756
4.469266,-2.3341,2.1478,2.2915,3.913
4.484142,-2.3111,2.3119,2.7627,4.280
4.498796,-1.9649,2.2502,2.1600,3.686
4.513431,-1.5296,2.1409,0.7263,2.730
4.528086,-1.3570,3.3677,-0.7686,3.711
4.542983,-0.6596,5.5496,-1.9526,5.920
4.557304,-2.3207,8.1934,-4.3372,9.557
4.572091,0.9065,7.5041,-3.3589,8.271
4.585590,0.8995,4.4377,-3.0827,5.478
4.600146,1.1455,2.8090,-3.0488,4.301
4.615158,1.9118,1.7075,-2.3742,3.494
4.633003,2.0018,0.2639,-1.7976,2.703
4.644031,1.1278,-0.6324,-1.4271,1.926
4.658202,0.4603,-0.9945,-0.7528,1.330
4.673447,0.0574,-0.9689,-0.0315,0.971
4.687117,-0.3719,-0.7316,0.5966,1.015
4.702291,-0.8784,-0.3790,0.7754,1.231
4.716222,-1.1847,-0.0867,0.5703,1.318
4.732467,-0.8618,-0.1921,0.2620,0.921
4.746952,0.1159,-0.1338,-0.2172,0.280
