time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.397894,-0.0082,-0.0469,0.0440,0.065
5.412112,-0.0282,-0.0419,0.0594,0.078
5.425835,-0.0482,-0.0512,0.0657,0.096
5.441239,-0.0788,-0.0223,0.0286,0.087
5.455810,-0.0990,-0.0035,-0.0079,0.099
5.469479,-0.0820,0.0110,-0.0021,0.083
5.486525,-0.0558,0.0064,-0.0161,0.058
5.498506,-0.0537,0.0018,-0.0164,0.056
5.513954,-0.0233,0.0115,0.0065,0.027
5.527886,0.0067,-0.0069,0.0154,0.018
5.542335,-0.0251,-0.0259,0.0664,0.076
5.557310,0.0055,-0.0257,0.0656,0.071
5.571298,-0.0023,-0.0070,-0.0068,0.010
5.585456,-0.0629,0.0170,-0.0305,0.072
5.600851,-0.0959,0.0363,0.0402,0.110
5.614988,-0.0475,0.0130,0.0969,0.109
5.629789,0.0198,0.0137,0.0858,0.089
5.644465,0.0683,0.0323,0.0225,0.079
5.659263,0.0781,0.0036,0.0122,0.079
5.673080,0.0546,-0.0819,0.0212,0.101
5.688583,0.0648,-0.1578,0.0496,0.178
5.703179,0.1043,-0.1296,-0.0129,0.167
5.719098,0.1094,-0.0535,-0.0234,0.124
5.731561,0.0534,0.0130,-0.0201,0.059
5.745933,0.0647,0.0042,0.0229,0.069
5.759733,0.0514,0.0193,0.0744,0.092
5.778347,0.0584,0.0189,0.0315,0.069
5.788944,0.0265,-0.0193,0.0084,0.034
5.803711,0.0042,-0.0719,0.0273,0.077
5.818114,-0.0279,-0.0861,0.0410,0.099
5.833162,-0.0322,-0.0573,0.0313,0.073
5.848201,-0.0088,-0.0191,0.0266,0.034
5.861915,0.0088,-0.0097,0.0229,0.026
5.877276,0.0305,-0.0003,0.0244,0.039
5.891155,0.0136,-0.0054,0.0112,0.018
5.906454,0.0014,-0.0056,0.0268,0.027
5.920454,-0.0301,-0.0017,0.0095,0.032
5.936273,-0.0239,-0.0020,-0.0263,0.036
5.949243,-0.0040,-0.0312,-0.0288,0.043
5.965238,0.0108,-0.0549,-0.0121,0.057
5.977810,0.0250,-0.0505,0.0281,0.063
5.994407,0.0483,-0.0127,0.0356,0.061
6.007352,0.0378,0.0155,0.0519,0.066
6.022025,0.0322,0.0150,0.0588,0.069
6.037040,0.0169,0.0097,0.0563,0.060
6.050283,0.0165,-0.0243,0.0399,0.050
6.068303,0.0016,-0.0481,0.0607,0.077
6.084346,0.0393,-0.0581,0.0480,0.085
6.094702,0.0630,-0.0351,0.0248,0.076
6.108559,0.0824,-0.0259,0.0111,0.087
6.123699,0.0646,0.0026,-0.0130,0.066
6.138384,0.0525,0.0210,-0.0175,0.059
6.153432,0.0415,0.0023,0.0011,0.042
6.167750,0.0075,-0.0264,0.0194,0.034
6.181303,0.0073,-0.0408,0.0144,0.044
6.196271,-0.0023,-0.0456,0.0147,0.048
6.210235,-0.0260,-0.0552,0.0297,0.068
6.225250,-0.0206,-0.0504,0.0353,0.065
6.240458,-0.0197,-0.0360,-0.0012,0.041
6.254921,-0.0184,-0.0270,-0.0375,0.050
6.269053,-0.0409,-0.0269,0.0068,0.049
6.282814,-0.0583,-0.0262,0.0646,0.091
6.297968,-0.0756,-0.0261,0.0850,0.117
6.313864,-0.0406,-0.0123,0.0057,0.043
6.327540,0.0134,-0.0171,-0.0158,0.027
6.341415,0.0195,-0.0547,0.0159,0.060
6.356703,0.0253,-0.0739,0.0137,0.079
6.370298,0.0175,-0.0458,-0.0653,0.082
6.385309,0.0041,-0.0368,-0.0871,0.095
6.399268,0.0041,0.0111,-0.0488,0.050
6.414385,-0.0242,0.0261,0.0418,0.055
6.428929,-0.0049,0.0082,0.1237,0.124
6.442826,0.0049,-0.0068,0.0965,0.097
6.457822,0.0054,-0.0451,0.0553,0.072
6.472394,-0.0081,-0.0691,0.0382,0.079
6.486423,-0.0167,-0.0546,0.0433,0.072
6.505584,0.0078,-0.0211,0.0580,0.062
6.516223,0.0319,-0.0211,0.0536,0.066
6.530081,0.0557,-0.0211,0.0636,0.087
