time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.325519,-1.6429,-3.0626,-1.1222,3.652
5.339137,-1.5993,-3.2262,-0.6671,3.662
5.354014,-0.8683,-3.5716,-0.5341,3.714
5.371983,0.0635,-4.1431,-0.6893,4.200
5.382380,0.9413,-4.5929,-0.4637,4.711
5.397539,1.3124,-4.5791,0.1207,4.765
5.411517,0.7989,-4.1767,0.7116,4.312
5.425436,-0.3888,-3.8312,0.2801,3.861
5.440820,-0.4655,-3.9641,-0.2608,4.000
5.455681,-2.6675,-3.2396,-0.7944,4.271
5.473811,-2.4662,-2.8876,-0.3529,3.814
5.485548,-2.0364,-2.4877,0.7685,3.305
5.498567,-0.8235,-2.1672,1.1324,2.580
5.513564,0.2012,-1.4511,1.5723,2.149
5.527387,0.6645,-0.6514,1.8087,2.034
5.547656,0.4823,-0.0620,1.5845,1.657
5.557037,0.1049,0.5413,0.7461,0.928
5.571577,-0.8542,1.2434,-0.0113,1.509
5.586744,-1.4661,2.2030,0.3564,2.670
5.600484,-0.6377,3.3841,1.0122,3.589
5.615132,-0.3046,4.0632,0.5415,4.110
5.629000,0.1971,3.5291,-2.1755,4.150
5.646143,1.6989,4.3012,-4.6906,6.587
5.658008,6.2166,5.8372,0.7173,8.558
5.673143,6.0213,7.3754,-0.9336,9.567
5.687731,0.3433,8.7585,-3.0212,9.271
5.701434,-1.4447,6.8065,-0.9895,7.028
5.716904,-3.5714,4.8166,-1.7921,6.258
5.731397,-4.8390,3.4345,-0.4273,5.949
5.747590,-4.7014,2.4949,2.1581,5.743
5.759603,-2.0381,1.1695,2.5646,3.478
5.775745,0.9086,-0.5186,1.6988,1.995
5.789547,2.0984,-1.9940,1.1106,3.101
5.805205,2.0724,-3.4772,-0.1786,4.052
5.818556,1.7350,-4.7557,-0.8320,5.130
5.833418,0.6638,-5.5268,-0.3781,5.579
5.854223,0.2312,-5.8212,0.4057,5.840
5.862270,-0.2603,-5.4604,0.7556,5.519
5.875740,-0.5326,-5.0150,0.8261,5.110
5.891182,-0.7468,-4.8778,0.4496,4.955
5.905704,-0.4554,-5.2052,-0.3238,5.235
5.920268,-0.3796,-5.2792,-0.9718,5.381
5.935088,0.0699,-5.3102,-0.9627,5.397
5.948340,0.7455,-5.1976,-0.2330,5.256
5.964685,1.5396,-4.8933,0.5718,5.162
5.978839,1.6838,-3.9519,0.7270,4.357
5.995269,0.8481,-2.5661,0.8440,2.831
6.006820,1.4841,-0.7078,2.4638,2.962
6.021505,0.9910,1.5975,2.1531,2.858
6.036269,1.7930,3.0215,0.7257,3.588
6.055065,2.8421,3.6240,-0.7141,4.661
6.065018,2.5944,4.0848,-1.4049,5.039
6.080090,1.2988,4.1591,-2.3932,4.971
6.095000,-0.0592,3.5578,-3.7999,5.206
6.109056,-0.3166,1.8001,-4.0155,4.412
6.123536,-2.6128,2.5791,-4.0653,5.478
6.138341,-4.3914,7.5074,-2.5582,9.066
6.152708,-5.0088,11.8089,0.7435,12.849
6.167362,0.5693,10.5705,-0.9871,10.632
6.181300,1.5775,8.6539,0.2633,8.800
6.196133,3.1557,4.9668,3.1185,6.660
6.210609,2.8410,2.0907,4.6014,5.798
6.225211,1.1378,0.1332,4.3673,4.515
6.240165,-0.7941,-1.0292,1.8993,2.302
6.254708,-2.0833,-1.5234,-1.5353,3.003
6.268872,-2.7036,-1.8857,-3.0847,4.514
6.282447,-2.1901,-2.3978,-2.1010,3.868
6.297812,-0.9969,-3.3348,-0.5190,3.519
6.312773,0.0548,-4.1253,0.3882,4.144
6.327271,0.8799,-4.4951,0.3730,4.596
6.341375,1.2383,-4.3830,-0.0488,4.555
6.356508,0.9812,-3.7536,-0.4707,3.908
6.370580,0.1493,-3.2534,-0.6716,3.325
6.384934,-0.8131,-3.5706,-1.0574,3.812
6.398921,-1.1732,-3.9925,-1.6752,4.486
