time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.296702,0.0644,3.6083,3.0251,4.709
6.313453,-1.7911,3.1422,3.2733,4.878
6.323234,0.5633,2.1777,3.5473,4.200
6.337729,-0.9944,2.4941,3.0653,4.075
6.351123,-1.2058,3.3360,2.1510,4.148
6.366337,-1.4908,4.5235,-1.5293,5.002
6.381506,-1.9328,4.7643,-6.7655,8.497
6.398142,-1.5370,1.7197,-6.0176,6.444
6.414616,-0.4320,0.6830,-4.8247,4.892
6.424987,0.5616,0.0755,-2.9679,3.021
6.439422,1.1364,0.3607,-0.9283,1.511
6.453640,1.4652,1.3199,0.1964,1.982
6.467930,1.3642,2.2363,0.3098,2.638
6.482431,0.3069,2.1803,-1.0345,2.433
6.499167,-0.4595,1.0414,-2.5386,2.782
6.511628,-0.5462,-0.5329,-2.5489,2.661
6.527193,-0.6322,-2.2330,-1.5565,2.794
6.541080,-0.6691,-3.7016,-0.2256,3.768
6.555636,-0.5888,-5.1618,0.9773,5.286
6.570855,-0.7728,-6.1635,1.0165,6.294
6.583530,-0.3358,-6.5588,0.3561,6.577
6.606037,-0.2990,-5.9296,-0.3228,5.946
6.612746,0.3067,-5.1420,-0.4847,5.174
6.628810,0.7550,-4.3190,-0.2940,4.394
6.642216,1.1742,-3.5019,0.3609,3.711
6.656875,1.4221,-2.6865,0.7674,3.135
6.671911,1.4158,-1.8810,1.2454,2.663
6.686093,1.7402,-1.2489,1.3964,2.557
6.705496,1.7925,-0.2820,1.0403,2.092
6.714580,1.4029,0.6807,0.9216,1.811
6.728891,0.6844,1.2172,0.7015,1.563
6.743252,0.2439,1.2343,0.4061,1.322
6.759171,-0.3892,1.4073,0.6312,1.591
6.772342,0.5790,1.0117,0.6515,1.335
6.786923,-0.6561,2.2756,2.1739,3.215
6.802294,-0.4910,2.9846,2.1809,3.729
6.816477,-0.5557,3.9786,2.2431,4.601
6.830489,0.8136,4.2298,1.9714,4.737
6.845145,0.2363,3.8206,2.7995,4.742
6.860075,1.5599,2.9678,1.6833,3.752
6.874491,2.0306,3.9293,0.3987,4.441
6.888961,-0.0929,5.7183,-3.2917,6.599
6.902914,-0.9703,4.6609,-6.9263,8.405
6.918441,-0.1840,0.4953,-6.0219,6.045
6.932758,-3.2025,-1.0046,-3.7710,5.048
