time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.938206,0.0443,0.3364,0.5219,0.622
6.951125,0.2847,0.6171,0.3586,0.768
6.966611,0.2899,0.4652,-0.1099,0.559
6.979208,0.2805,0.1536,-0.2956,0.435
6.992840,0.3219,-0.0313,-0.2344,0.399
7.008078,0.4141,-0.1112,-0.1348,0.449
7.023705,0.4103,-0.1198,-0.0604,0.432
7.039067,0.3117,-0.0867,-0.0609,0.329
7.054055,0.2151,-0.0817,-0.0692,0.240
7.067141,0.1818,-0.1288,0.0035,0.223
7.080945,0.1067,-0.1670,0.0205,0.199
7.096152,0.0854,-0.1910,0.0160,0.210
7.110036,0.0551,-0.1487,-0.0255,0.161
7.124251,-0.0038,-0.0394,-0.0384,0.055
7.140714,-0.0138,-0.0349,-0.0061,0.038
7.154026,0.0527,-0.0449,-0.0582,0.090
7.167355,0.0942,-0.0694,-0.0509,0.128
7.184307,0.0731,-0.0460,-0.0249,0.090
7.198533,0.0369,-0.0130,0.0297,0.049
7.212677,0.0489,0.0048,-0.0430,0.065
7.226467,0.0852,0.0184,-0.0910,0.126
7.241317,0.0577,0.0369,-0.0778,0.104
7.257720,0.0499,0.0411,-0.0415,0.077
7.271911,0.0275,0.0262,-0.0113,0.040
7.285402,0.0052,0.0162,-0.0057,0.018
7.300485,0.0206,0.0534,-0.0618,0.084
7.314502,0.0829,0.0583,-0.0512,0.114
7.328246,0.1116,0.0148,-0.0261,0.116
7.341824,0.0730,0.0048,-0.0071,0.074
7.357677,0.0296,0.0051,0.0591,0.066
7.374201,0.0587,0.0424,0.0346,0.080
7.388978,0.1168,0.0797,-0.0600,0.154
7.400780,0.1204,0.0170,-0.0882,0.150
7.413777,0.0614,-0.0448,-0.0331,0.083
7.430820,0.0406,-0.0731,-0.0082,0.084
7.442424,0.0244,-0.0212,-0.0409,0.052
7.458353,0.0029,0.0547,-0.0260,0.061
7.474604,-0.0081,0.0840,0.0309,0.090
7.489290,-0.0095,0.0464,0.0720,0.086
7.504257,-0.0628,-0.0062,0.0560,0.084
7.515927,-0.0723,-0.0403,0.0066,0.083
7.533487,-0.0919,-0.0402,-0.0057,0.100
7.547692,-0.1167,-0.0304,0.0294,0.124
7.566181,-0.1025,-0.0009,0.0547,0.116
7.577414,-0.0738,-0.0055,0.0514,0.090
7.590826,-0.0397,-0.0012,-0.0229,0.046
7.602709,-0.0112,0.0181,-0.0535,0.058
7.617852,-0.0495,0.0176,-0.0798,0.096
7.634733,-0.0441,0.0041,-0.0547,0.070
7.649728,-0.0481,-0.0292,-0.0289,0.063
7.662509,-0.0281,0.0326,-0.0891,0.099
7.679247,-0.0563,0.0327,-0.1192,0.136
7.693091,-0.0558,0.0280,-0.1255,0.140
7.707512,-0.0744,-0.0095,-0.0662,0.100
7.719208,-0.0450,-0.0422,-0.0026,0.062
7.736819,-0.0440,-0.0659,-0.0009,0.079
7.748927,-0.0571,-0.0321,-0.0237,0.070
7.762081,-0.0458,-0.0176,-0.0314,0.058
7.779770,-0.0056,-0.0173,-0.0307,0.036
7.795215,-0.0268,-0.0499,-0.0014,0.057
7.806771,-0.1243,-0.0118,0.0358,0.130
7.824213,-0.1636,0.0652,0.0337,0.179
7.838964,-0.0697,0.0273,0.0061,0.075
7.852623,0.0195,-0.0155,-0.0310,0.040
7.866907,0.0410,-0.0582,-0.1025,0.125
7.880423,-0.0088,-0.1105,-0.0934,0.145
7.895570,-0.1251,-0.0142,-0.0204,0.128
7.908145,-0.1116,0.0205,0.0489,0.124
7.924534,-0.0838,0.0449,0.0185,0.097
